Recency,Frequency,Monetarry,Cluster,HC_Cluster,DBSCAN_Cluster_025,DBSCAN_Cluster_03,DBSCAN_Cluster_035,DBSCAN_Cluster_040,GMM_Cluster,Customer_Segment,KMeans_cluster
12,2,461.19,1,2,0,0,0,0,3,Regular Customers,1
104,8,1852.67,1,2,0,0,0,0,0,Regular Customers,1
74,2,234.34000000000003,1,2,0,0,0,0,3,Regular Customers,1
46,1,547.66,1,2,0,0,0,0,3,Regular Customers,1
72,3,925.85,1,2,0,0,0,0,1,Regular Customers,1
257,1,193.0,3,1,0,0,0,0,3,Low-Value Customers,3
20,4,1309.6,1,2,0,0,0,0,1,Regular Customers,1
254,2,316.25,3,1,0,0,0,0,3,Low-Value Customers,3
11,1,279.05,1,2,0,0,0,0,3,Regular Customers,1
165,2,636.51,3,1,0,0,0,0,3,Low-Value Customers,3
18,6,2022.81,1,2,0,0,0,0,1,Regular Customers,1
282,1,137.1,3,1,0,0,0,0,3,Low-Value Customers,3
50,1,321.92,1,2,0,0,0,0,3,Regular Customers,1
39,1,162.8,1,2,0,0,0,0,3,Regular Customers,1
27,6,1165.48,1,2,0,0,0,0,1,Regular Customers,1
68,1,1064.28,1,2,0,0,0,0,1,Regular Customers,1
207,1,463.38,3,1,0,0,0,0,3,Low-Value Customers,3
175,2,340.93,3,1,0,0,0,0,3,Low-Value Customers,3
7,5,2383.24,1,2,0,0,0,0,1,Regular Customers,1
26,1,139.56,1,2,0,0,0,0,3,Regular Customers,1
51,2,123.8,1,2,0,0,0,0,3,Regular Customers,1
312,2,538.8100000000001,3,1,0,0,0,0,3,Low-Value Customers,3
309,1,475.37,3,1,0,0,0,0,3,Low-Value Customers,3
43,5,1957.32,1,2,0,0,0,0,1,Regular Customers,1
26,3,808.44,1,2,0,0,0,0,1,Regular Customers,1
88,3,356.85,1,2,0,0,0,0,1,Regular Customers,1
184,2,251.21,3,1,0,0,0,0,3,Low-Value Customers,3
20,11,2429.83,1,2,0,0,0,0,1,Regular Customers,1
3,6,3543.26,1,2,0,0,0,0,1,Regular Customers,1
47,4,673.26,1,2,0,0,0,0,1,Regular Customers,1
17,8,5859.43,1,2,0,0,0,0,0,Regular Customers,1
17,5,1960.65,1,2,0,0,0,0,1,Regular Customers,1
24,6,1367.88,1,2,0,0,0,0,1,Regular Customers,1
22,2,268.05,1,2,0,0,0,0,3,Regular Customers,1
11,5,1314.81,1,2,0,0,0,0,1,Regular Customers,1
188,2,275.28,3,1,0,0,0,0,3,Low-Value Customers,3
101,3,455.59,1,2,0,0,0,0,3,Regular Customers,1
61,4,990.2,1,2,0,0,0,0,1,Regular Customers,1
18,6,2076.89,1,2,0,0,0,0,1,Regular Customers,1
33,2,330.45,1,2,0,0,0,0,3,Regular Customers,1
64,1,174.37,1,2,0,0,0,0,3,Regular Customers,1
2,2,270.6,1,2,0,0,0,0,3,Regular Customers,1
24,4,974.54,1,2,0,0,0,0,1,Regular Customers,1
108,1,241.09,1,2,0,0,0,0,3,Regular Customers,1
32,9,1843.83,1,2,0,0,0,0,1,Regular Customers,1
20,9,4215.9,1,2,0,0,0,0,1,Regular Customers,1
3,55,8507.13,0,2,-1,-1,-1,-1,2,High-Value Customers,0
37,1,364.22,1,2,0,0,0,0,3,Regular Customers,1
60,3,578.61,1,2,0,0,0,0,1,Regular Customers,1
26,6,2862.11,1,2,0,0,0,0,1,Regular Customers,1
236,4,932.85,3,1,0,0,0,0,0,Low-Value Customers,3
25,7,1949.72,1,2,0,0,0,0,1,Regular Customers,1
3,18,4397.3,0,2,0,0,0,0,0,High-Value Customers,0
60,3,2854.84,1,2,0,0,0,0,1,Regular Customers,1
260,1,170.95,3,1,0,0,0,0,3,Low-Value Customers,3
58,1,355.56,1,2,0,0,0,0,3,Regular Customers,1
65,2,388.25,1,2,0,0,0,0,3,Regular Customers,1
16,2,537.48,1,2,0,0,0,0,3,Regular Customers,1
10,3,952.66,1,2,0,0,0,0,1,Regular Customers,1
59,8,1453.35,1,2,0,0,0,0,1,Regular Customers,1
186,1,103.25,3,1,0,0,0,0,3,Low-Value Customers,3
29,16,3599.73,0,2,0,0,0,0,0,High-Value Customers,0
24,2,2004.3,1,2,0,0,0,0,1,Regular Customers,1
5,5,2573.93,1,2,0,0,0,0,1,Regular Customers,1
4,8,3974.75,1,2,0,0,0,0,1,Regular Customers,1
151,2,652.8,3,1,0,0,0,0,3,Low-Value Customers,3
311,1,289.24,3,1,0,0,0,0,3,Low-Value Customers,3
11,2,757.37,1,2,0,0,0,0,3,Regular Customers,1
18,2,186.23,1,2,0,0,0,0,3,Regular Customers,1
152,1,164.22,3,1,0,0,0,0,3,Low-Value Customers,3
19,5,859.27,1,2,0,0,0,0,1,Regular Customers,1
10,4,2279.49,1,2,0,0,0,0,1,Regular Customers,1
57,2,312.54,1,2,0,0,0,0,3,Regular Customers,1
85,1,788.38,1,2,0,0,0,0,1,Regular Customers,1
7,22,2237.77,0,2,-1,0,0,0,0,High-Value Customers,0
76,3,1080.76,1,2,0,0,0,0,1,Regular Customers,1
4,18,5006.77,0,2,0,0,0,0,0,High-Value Customers,0
96,4,3099.12,1,2,0,0,0,0,1,Regular Customers,1
111,1,1432.0,1,2,0,0,0,0,1,Regular Customers,1
57,2,1530.36,1,2,0,0,0,0,1,Regular Customers,1
1,1,227.39,1,2,0,0,0,0,3,Regular Customers,1
281,2,218.06,3,1,0,0,0,0,3,Low-Value Customers,3
3,7,2804.54,1,2,0,0,0,0,1,Regular Customers,1
180,9,1639.82,3,1,-1,-1,-1,0,0,Low-Value Customers,3
372,1,35.400000000000006,3,1,0,0,0,0,3,Low-Value Customers,3
13,4,859.71,1,2,0,0,0,0,1,Regular Customers,1
3,1,168.63,1,2,0,0,0,0,3,Regular Customers,1
17,1,138.6,1,2,0,0,0,0,3,Regular Customers,1
41,1,114.11,1,2,0,0,0,0,3,Regular Customers,1
6,5,986.96,1,2,0,0,0,0,1,Regular Customers,1
169,4,1033.06,3,1,0,0,0,0,0,Low-Value Customers,3
50,1,157.05,1,2,0,0,0,0,3,Regular Customers,1
277,1,237.36,3,1,0,0,0,0,3,Low-Value Customers,3
19,9,1580.29,1,2,0,0,0,0,1,Regular Customers,1
372,1,39.75,3,1,0,0,0,0,3,Low-Value Customers,3
15,4,1320.21,1,2,0,0,0,0,1,Regular Customers,1
35,3,557.94,1,2,0,0,0,0,1,Regular Customers,1
22,3,617.15,1,2,0,0,0,0,1,Regular Customers,1
7,2,363.33,1,2,0,0,0,0,3,Regular Customers,1
20,6,1740.6,1,2,0,0,0,0,1,Regular Customers,1
11,2,866.24,1,2,0,0,0,0,1,Regular Customers,1
44,1,221.97,1,2,0,0,0,0,3,Regular Customers,1
306,1,393.33,3,1,0,0,0,0,3,Low-Value Customers,3
11,1,213.96,1,2,0,0,0,0,3,Regular Customers,1
275,1,660.0,3,1,0,0,0,0,3,Low-Value Customers,3
1,95,12076.15,0,0,-1,-1,-1,-1,2,High-Value Customers,0
16,14,16209.5,0,2,-1,-1,-1,-1,0,High-Value Customers,0
4,4,1785.15,1,2,0,0,0,0,1,Regular Customers,1
72,4,601.56,1,2,0,0,0,0,1,Regular Customers,1
243,3,406.08,3,1,0,0,0,0,3,Low-Value Customers,3
9,3,553.44,1,2,0,0,0,0,1,Regular Customers,1
246,1,394.44,3,1,0,0,0,0,3,Low-Value Customers,3
206,2,412.78,3,1,0,0,0,0,3,Low-Value Customers,3
1,5,1788.36,1,2,0,0,0,0,1,Regular Customers,1
185,1,320.58000000000004,3,1,0,0,0,0,3,Low-Value Customers,3
32,5,886.7,1,2,0,0,0,0,1,Regular Customers,1
57,2,225.85,1,2,0,0,0,0,3,Regular Customers,1
196,2,899.63,3,1,0,0,0,0,3,Low-Value Customers,3
24,4,2791.27,1,2,0,0,0,0,1,Regular Customers,1
91,2,671.96,1,2,0,0,0,0,3,Regular Customers,1
4,2,955.26,1,2,0,0,0,0,1,Regular Customers,1
51,3,1006.98,1,2,0,0,0,0,1,Regular Customers,1
263,1,114.56,3,1,0,0,0,0,3,Low-Value Customers,3
266,1,344.90000000000003,3,1,0,0,0,0,3,Low-Value Customers,3
36,2,609.85,1,2,0,0,0,0,3,Regular Customers,1
51,1,443.6,1,2,0,0,0,0,3,Regular Customers,1
52,6,2984.49,1,2,0,0,0,0,1,Regular Customers,1
24,6,2107.38,1,2,0,0,0,0,1,Regular Customers,1
22,1,110.46,1,2,0,0,0,0,3,Regular Customers,1
59,1,96.12,1,2,0,0,0,0,3,Regular Customers,1
170,2,693.8100000000001,3,1,0,0,0,0,3,Low-Value Customers,3
68,2,830.76,1,2,0,0,0,0,3,Regular Customers,1
157,2,597.09,3,1,0,0,0,0,3,Low-Value Customers,3
2,73,280206.02,2,3,-1,-1,-1,-1,2,VIP Customers,2
201,1,236.04,3,1,0,0,0,0,3,Low-Value Customers,3
5,4,1402.59,1,2,0,0,0,0,1,Regular Customers,1
67,2,653.75,1,2,0,0,0,0,3,Regular Customers,1
77,1,114.18,1,2,0,0,0,0,3,Regular Customers,1
1,8,1926.65,1,2,0,0,0,0,1,Regular Customers,1
8,4,1932.23,1,2,0,0,0,0,1,Regular Customers,1
169,2,291.05,3,1,0,0,0,0,3,Low-Value Customers,3
18,4,848.22,1,2,0,0,0,0,1,Regular Customers,1
5,2,247.15,1,2,0,0,0,0,3,Regular Customers,1
9,9,2529.93,1,2,0,0,0,0,1,Regular Customers,1
87,2,285.74,1,2,0,0,0,0,3,Regular Customers,1
27,1,107.95,1,2,0,0,0,0,3,Regular Customers,1
29,4,741.37,1,2,0,0,0,0,1,Regular Customers,1
20,2,636.24,1,2,0,0,0,0,3,Regular Customers,1
61,5,1835.7,1,2,0,0,0,0,1,Regular Customers,1
24,1,195.25,1,2,0,0,0,0,3,Regular Customers,1
11,25,9175.04,0,2,1,0,0,0,2,High-Value Customers,0
242,3,1259.24,3,1,0,0,0,0,0,Low-Value Customers,3
280,2,392.86,3,1,0,0,0,0,3,Low-Value Customers,3
235,2,765.55,3,1,0,0,0,0,3,Low-Value Customers,3
3,5,1736.4,1,2,0,0,0,0,1,Regular Customers,1
16,1,596.36,1,2,0,0,0,0,3,Regular Customers,1
31,6,2548.24,1,2,0,0,0,0,1,Regular Customers,1
25,16,28754.11,0,0,-1,-1,-1,-1,2,High-Value Customers,0
71,3,498.95,1,2,0,0,0,0,1,Regular Customers,1
188,2,52.0,3,1,0,0,0,0,3,Low-Value Customers,3
26,5,1201.51,1,2,0,0,0,0,1,Regular Customers,1
107,1,628.38,1,2,0,0,0,0,3,Regular Customers,1
8,21,5579.1,0,2,0,0,0,0,0,High-Value Customers,0
209,1,112.8,3,1,0,0,0,0,3,Low-Value Customers,3
44,2,355.05,1,2,0,0,0,0,3,Regular Customers,1
31,5,2114.33,1,2,0,0,0,0,1,Regular Customers,1
137,4,591.55,1,1,0,0,0,0,0,Regular Customers,1
265,1,172.9,3,1,0,0,0,0,3,Low-Value Customers,3
4,7,2078.95,1,2,0,0,0,0,1,Regular Customers,1
218,2,188.61,3,1,0,0,0,0,3,Low-Value Customers,3
2,5,1217.27,1,2,0,0,0,0,1,Regular Customers,1
214,1,109.13,3,1,0,0,0,0,3,Low-Value Customers,3
32,3,2195.1,1,2,0,0,0,0,1,Regular Customers,1
11,9,2526.09,1,2,0,0,0,0,1,Regular Customers,1
1,17,3251.79,0,2,0,0,0,0,0,High-Value Customers,0
15,1,318.17,1,2,0,0,0,0,3,Regular Customers,1
11,9,1493.96,1,2,0,0,0,0,1,Regular Customers,1
199,1,179.0,3,1,0,0,0,0,3,Low-Value Customers,3
3,3,1126.37,1,2,0,0,0,0,1,Regular Customers,1
15,13,4921.04,1,2,0,0,0,0,0,Regular Customers,1
14,4,599.48,1,2,0,0,0,0,1,Regular Customers,1
10,11,2839.62,1,2,0,0,0,0,1,Regular Customers,1
29,3,917.07,1,2,0,0,0,0,1,Regular Customers,1
9,11,2662.2,1,2,0,0,0,0,1,Regular Customers,1
24,1,160.19,1,2,0,0,0,0,3,Regular Customers,1
25,4,867.38,1,2,0,0,0,0,1,Regular Customers,1
43,2,307.51,1,2,0,0,0,0,3,Regular Customers,1
2,5,1581.84,1,2,0,0,0,0,1,Regular Customers,1
6,3,663.81,1,2,0,0,0,0,1,Regular Customers,1
147,1,180.42,3,1,0,0,0,0,3,Low-Value Customers,3
10,6,1122.36,1,2,0,0,0,0,1,Regular Customers,1
25,1,655.58,1,2,0,0,0,0,1,Regular Customers,1
274,1,268.58,3,1,0,0,0,0,3,Low-Value Customers,3
374,1,313.49,3,1,0,0,0,0,3,Low-Value Customers,3
1,7,1897.57,1,2,0,0,0,0,1,Regular Customers,1
47,3,380.02,1,2,0,0,0,0,1,Regular Customers,1
8,8,2702.49,1,2,0,0,0,0,1,Regular Customers,1
16,12,9585.91,0,2,0,0,0,0,0,High-Value Customers,0
4,30,6065.69,0,2,-1,-1,-1,-1,2,High-Value Customers,0
4,3,1164.55,1,2,0,0,0,0,1,Regular Customers,1
43,7,1314.45,1,2,0,0,0,0,1,Regular Customers,1
4,7,3902.28,1,2,0,0,0,0,1,Regular Customers,1
197,3,1448.21,3,1,0,0,0,0,0,Low-Value Customers,3
12,6,1400.34,1,2,0,0,0,0,1,Regular Customers,1
16,7,1099.98,1,2,0,0,0,0,1,Regular Customers,1
113,5,1220.26,1,2,0,0,0,0,1,Regular Customers,1
249,1,328.2,3,1,0,0,0,0,3,Low-Value Customers,3
29,5,1415.75,1,2,0,0,0,0,1,Regular Customers,1
44,1,389.64,1,2,0,0,0,0,3,Regular Customers,1
87,1,563.15,1,2,0,0,0,0,3,Regular Customers,1
45,2,638.05,1,2,0,0,0,0,3,Regular Customers,1
10,11,5010.28,1,2,0,0,0,0,0,Regular Customers,1
15,1,738.96,1,2,0,0,0,0,1,Regular Customers,1
75,1,420.5,1,2,0,0,0,0,3,Regular Customers,1
145,4,1484.06,1,1,0,0,0,0,0,Regular Customers,1
5,3,1625.97,1,2,0,0,0,0,1,Regular Customers,1
297,1,89.2,3,1,0,0,0,0,3,Low-Value Customers,3
59,2,255.9,1,2,0,0,0,0,3,Regular Customers,1
264,1,300.52,3,1,0,0,0,0,3,Low-Value Customers,3
47,1,278.3,1,2,0,0,0,0,3,Regular Customers,1
29,3,254.11,1,2,0,0,0,0,1,Regular Customers,1
8,6,2473.37,1,2,0,0,0,0,1,Regular Customers,1
17,2,192.6,1,2,0,0,0,0,3,Regular Customers,1
3,9,10416.98,1,2,-1,0,0,0,0,Regular Customers,1
232,2,876.42,3,1,0,0,0,0,3,Low-Value Customers,3
112,1,139.26,1,2,0,0,0,0,3,Regular Customers,1
58,3,1011.9,1,2,0,0,0,0,1,Regular Customers,1
51,11,2538.3,1,2,0,0,0,0,1,Regular Customers,1
127,2,730.86,1,2,0,0,0,0,3,Regular Customers,1
281,3,386.15,3,1,0,0,0,0,3,Low-Value Customers,3
55,2,447.68,1,2,0,0,0,0,3,Regular Customers,1
320,1,200.1,3,1,0,0,0,0,3,Low-Value Customers,3
26,2,289.99,1,2,0,0,0,0,3,Regular Customers,1
10,2,77.4,1,2,0,0,0,0,3,Regular Customers,1
7,2,679.4399999999999,1,2,0,0,0,0,3,Regular Customers,1
29,1,197.64,1,2,0,0,0,0,3,Regular Customers,1
17,4,745.06,1,2,0,0,0,0,1,Regular Customers,1
64,1,6.2,1,2,0,0,0,0,3,Regular Customers,1
21,1,228.99,1,2,0,0,0,0,3,Regular Customers,1
3,7,1319.91,1,2,0,0,0,0,1,Regular Customers,1
166,1,131.45000000000002,3,1,0,0,0,0,3,Low-Value Customers,3
1,17,7975.49,0,2,0,0,0,0,0,High-Value Customers,0
53,3,173.74,1,2,0,0,0,0,1,Regular Customers,1
51,1,157.7,1,2,0,0,0,0,3,Regular Customers,1
48,12,4331.79,1,2,0,0,0,0,0,Regular Customers,1
61,1,189.34,1,2,0,0,0,0,3,Regular Customers,1
162,3,845.55,3,1,0,0,0,0,3,Low-Value Customers,3
9,1,353.27,1,2,0,0,0,0,3,Regular Customers,1
15,4,546.4,1,2,0,0,0,0,1,Regular Customers,1
75,1,193.39,1,2,0,0,0,0,3,Regular Customers,1
40,8,2718.6,1,2,0,0,0,0,1,Regular Customers,1
41,11,2085.33,1,2,0,0,0,0,1,Regular Customers,1
370,2,152.88,3,1,0,0,0,0,3,Low-Value Customers,3
37,2,778.5,1,2,0,0,0,0,3,Regular Customers,1
197,1,271.85,3,1,0,0,0,0,3,Low-Value Customers,3
200,2,1110.34,3,1,0,0,0,0,3,Low-Value Customers,3
74,3,657.8,1,2,0,0,0,0,1,Regular Customers,1
64,2,272.07,1,2,0,0,0,0,3,Regular Customers,1
21,4,507.29,1,2,0,0,0,0,1,Regular Customers,1
367,1,48.8,3,1,0,0,0,0,3,Low-Value Customers,3
180,3,321.43,3,1,0,0,0,0,3,Low-Value Customers,3
10,4,1127.71,1,2,0,0,0,0,1,Regular Customers,1
4,12,2221.01,1,2,0,0,0,0,0,Regular Customers,1
197,3,2139.76,3,1,0,0,0,0,0,Low-Value Customers,3
29,4,697.55,1,2,0,0,0,0,1,Regular Customers,1
53,1,188.88,1,2,0,0,0,0,3,Regular Customers,1
18,6,1720.3,1,2,0,0,0,0,1,Regular Customers,1
10,3,102.45,1,2,0,0,0,0,1,Regular Customers,1
90,4,1649.5,1,2,0,0,0,0,1,Regular Customers,1
268,1,62.85,3,1,0,0,0,0,3,Low-Value Customers,3
53,6,3295.76,1,2,0,0,0,0,1,Regular Customers,1
44,4,2824.69,1,2,0,0,0,0,1,Regular Customers,1
64,4,3189.81,1,2,0,0,0,0,1,Regular Customers,1
149,1,309.4,3,1,0,0,0,0,3,Low-Value Customers,3
22,22,7930.54,0,2,0,0,0,0,0,High-Value Customers,0
312,1,325.75,3,1,0,0,0,0,3,Low-Value Customers,3
23,2,511.35,1,2,0,0,0,0,3,Regular Customers,1
58,6,2836.69,1,2,0,0,0,0,1,Regular Customers,1
24,2,475.8,1,2,0,0,0,0,3,Regular Customers,1
78,7,2740.03,1,2,0,0,0,0,1,Regular Customers,1
119,2,645.65,1,2,0,0,0,0,3,Regular Customers,1
36,3,1290.53,1,2,0,0,0,0,1,Regular Customers,1
60,2,1173.12,1,2,0,0,0,0,1,Regular Customers,1
13,4,1353.74,1,2,0,0,0,0,1,Regular Customers,1
19,1,170.32,1,2,0,0,0,0,3,Regular Customers,1
52,1,125.79,1,2,0,0,0,0,3,Regular Customers,1
26,2,841.1999999999999,1,2,0,0,0,0,1,Regular Customers,1
29,1,266.76,1,2,0,0,0,0,3,Regular Customers,1
7,2,52.2,1,2,0,0,0,0,3,Regular Customers,1
11,12,14389.9,0,2,-1,-1,-1,0,0,High-Value Customers,0
186,3,710.28,3,1,0,0,0,0,3,Low-Value Customers,3
3,8,2953.59,1,2,0,0,0,0,1,Regular Customers,1
9,2,721.45,1,2,0,0,0,0,3,Regular Customers,1
262,1,327.25,3,1,0,0,0,0,3,Low-Value Customers,3
3,4,501.28,1,2,0,0,0,0,1,Regular Customers,1
210,1,519.68,3,1,0,0,0,0,3,Low-Value Customers,3
108,2,1465.3200000000002,1,2,0,0,0,0,1,Regular Customers,1
13,9,1476.09,1,2,0,0,0,0,1,Regular Customers,1
77,3,690.59,1,2,0,0,0,0,1,Regular Customers,1
20,1,255.4,1,2,0,0,0,0,3,Regular Customers,1
27,2,589.7,1,2,0,0,0,0,3,Regular Customers,1
19,5,761.59,1,2,0,0,0,0,1,Regular Customers,1
132,1,765.3199999999999,1,2,0,0,0,0,3,Regular Customers,1
253,1,364.8,3,1,0,0,0,0,3,Low-Value Customers,3
79,1,1862.0,1,2,0,0,0,0,1,Regular Customers,1
207,1,369.2,3,1,0,0,0,0,3,Low-Value Customers,3
336,1,135.9,3,1,0,0,0,0,3,Low-Value Customers,3
254,1,125.65,3,1,0,0,0,0,3,Low-Value Customers,3
148,2,554.38,3,1,0,0,0,0,3,Low-Value Customers,3
10,2,1237.85,1,2,0,0,0,0,1,Regular Customers,1
85,1,655.75,1,2,0,0,0,0,3,Regular Customers,1
8,20,11138.71,0,2,0,0,0,0,0,High-Value Customers,0
205,2,468.77,3,1,0,0,0,0,3,Low-Value Customers,3
8,4,1366.38,1,2,0,0,0,0,1,Regular Customers,1
23,6,1269.31,1,2,0,0,0,0,1,Regular Customers,1
11,9,1421.29,1,2,0,0,0,0,1,Regular Customers,1
26,1,332.66,1,2,0,0,0,0,3,Regular Customers,1
21,5,2795.33,1,2,0,0,0,0,1,Regular Customers,1
2,2,1025.44,1,2,0,0,0,0,1,Regular Customers,1
158,2,616.15,3,1,0,0,0,0,3,Low-Value Customers,3
3,7,3501.1,1,2,0,0,0,0,1,Regular Customers,1
74,1,277.8,1,2,0,0,0,0,3,Regular Customers,1
3,4,434.35,1,2,0,0,0,0,1,Regular Customers,1
1,201,143711.17,2,0,-1,-1,-1,-1,2,VIP Customers,2
17,2,867.85,1,2,0,0,0,0,1,Regular Customers,1
36,4,1227.43,1,2,0,0,0,0,1,Regular Customers,1
91,2,307.48,1,2,0,0,0,0,3,Regular Customers,1
71,4,1268.98,1,2,0,0,0,0,1,Regular Customers,1
116,2,1610.15,1,2,0,0,0,0,1,Regular Customers,1
213,2,977.77,3,1,0,0,0,0,3,Low-Value Customers,3
30,2,1316.07,1,2,0,0,0,0,1,Regular Customers,1
51,1,749.1,1,2,0,0,0,0,1,Regular Customers,1
246,1,310.05,3,1,0,0,0,0,3,Low-Value Customers,3
32,1,223.88,1,2,0,0,0,0,3,Regular Customers,1
109,3,2362.96,1,2,0,0,0,0,1,Regular Customers,1
5,5,1257.68,1,2,0,0,0,0,1,Regular Customers,1
366,1,363.53,3,1,0,0,0,0,3,Low-Value Customers,3
82,2,1890.94,1,2,0,0,0,0,1,Regular Customers,1
297,1,1784.71,3,1,0,0,0,0,0,Low-Value Customers,3
34,8,8137.02,1,2,0,0,0,0,0,Regular Customers,1
57,3,1621.88,1,2,0,0,0,0,1,Regular Customers,1
30,11,5900.25,1,2,0,0,0,0,0,Regular Customers,1
14,1,100.9,1,2,0,0,0,0,3,Regular Customers,1
72,2,290.82,1,2,0,0,0,0,3,Regular Customers,1
23,6,1101.97,1,2,0,0,0,0,1,Regular Customers,1
19,1,371.2,1,2,0,0,0,0,3,Regular Customers,1
79,1,311.69,1,2,0,0,0,0,3,Regular Customers,1
60,11,8099.49,1,2,-1,0,0,0,0,Regular Customers,1
25,1,285.67,1,2,0,0,0,0,3,Regular Customers,1
12,1,294.85,1,2,0,0,0,0,3,Regular Customers,1
253,1,58.49,3,1,0,0,0,0,3,Low-Value Customers,3
147,3,483.73,3,1,0,0,0,0,3,Low-Value Customers,3
64,4,695.42,1,2,0,0,0,0,1,Regular Customers,1
8,2,221.27,1,2,0,0,0,0,3,Regular Customers,1
11,9,7044.68,1,2,0,0,0,0,0,Regular Customers,1
271,1,126.7,3,1,0,0,0,0,3,Low-Value Customers,3
10,5,1472.34,1,2,0,0,0,0,1,Regular Customers,1
247,1,206.21,3,1,0,0,0,0,3,Low-Value Customers,3
96,2,596.09,1,2,0,0,0,0,3,Regular Customers,1
15,1,183.02,1,2,0,0,0,0,3,Regular Customers,1
50,1,463.8,1,2,0,0,0,0,3,Regular Customers,1
30,1,147.59,1,2,0,0,0,0,3,Regular Customers,1
68,4,1592.06,1,2,0,0,0,0,1,Regular Customers,1
35,3,1097.98,1,2,0,0,0,0,1,Regular Customers,1
128,1,114.77,1,2,0,0,0,0,3,Regular Customers,1
107,3,1314.45,1,2,0,0,0,0,1,Regular Customers,1
37,1,89.94,1,2,0,0,0,0,3,Regular Customers,1
57,1,279.94,1,2,0,0,0,0,3,Regular Customers,1
57,7,790.86,1,2,0,0,0,0,1,Regular Customers,1
72,5,1921.37,1,2,0,0,0,0,1,Regular Customers,1
246,1,102.12,3,1,0,0,0,0,3,Low-Value Customers,3
19,2,202.37,1,2,0,0,0,0,3,Regular Customers,1
198,2,292.01,3,1,0,0,0,0,3,Low-Value Customers,3
16,2,326.4,1,2,0,0,0,0,3,Regular Customers,1
212,1,334.54,3,1,0,0,0,0,3,Low-Value Customers,3
39,2,231.98,1,2,0,0,0,0,3,Regular Customers,1
46,3,546.1999999999999,1,2,0,0,0,0,1,Regular Customers,1
170,2,414.87,3,1,0,0,0,0,3,Low-Value Customers,3
48,1,490.52,1,2,0,0,0,0,3,Regular Customers,1
116,4,1641.76,1,2,0,0,0,0,1,Regular Customers,1
147,1,1220.77,3,1,0,0,0,0,0,Low-Value Customers,3
16,29,6295.37,0,2,-1,-1,-1,-1,2,High-Value Customers,0
51,1,480.38,1,2,0,0,0,0,3,Regular Customers,1
159,1,156.91,3,1,0,0,0,0,3,Low-Value Customers,3
12,3,1259.43,1,2,0,0,0,0,1,Regular Customers,1
36,1,308.94,1,2,0,0,0,0,3,Regular Customers,1
54,2,405.04,1,2,0,0,0,0,3,Regular Customers,1
43,2,257.67,1,2,0,0,0,0,3,Regular Customers,1
173,1,170.04,3,1,0,0,0,0,3,Low-Value Customers,3
34,1,125.58,1,2,0,0,0,0,3,Regular Customers,1
39,3,496.21,1,2,0,0,0,0,1,Regular Customers,1
267,1,252.81,3,1,0,0,0,0,3,Low-Value Customers,3
9,9,1871.77,1,2,0,0,0,0,1,Regular Customers,1
12,4,852.39,1,2,0,0,0,0,1,Regular Customers,1
3,11,6720.41,1,2,0,0,0,0,0,Regular Customers,1
10,10,1636.43,1,2,0,0,0,0,1,Regular Customers,1
33,1,361.96,1,2,0,0,0,0,3,Regular Customers,1
80,3,469.0,1,2,0,0,0,0,1,Regular Customers,1
31,4,1066.15,1,2,0,0,0,0,1,Regular Customers,1
8,4,627.13,1,2,0,0,0,0,1,Regular Customers,1
72,2,518.28,1,2,0,0,0,0,3,Regular Customers,1
4,4,653.19,1,2,0,0,0,0,1,Regular Customers,1
256,3,4959.1,3,1,-1,-1,0,0,0,Low-Value Customers,3
5,10,2557.18,1,2,0,0,0,0,1,Regular Customers,1
16,8,4274.16,1,2,0,0,0,0,1,Regular Customers,1
90,1,252.73,1,2,0,0,0,0,3,Regular Customers,1
72,3,429.56,1,2,0,0,0,0,1,Regular Customers,1
59,6,685.74,1,2,0,0,0,0,1,Regular Customers,1
10,47,19766.59,0,2,-1,-1,-1,-1,2,High-Value Customers,0
170,1,179.93,3,1,0,0,0,0,3,Low-Value Customers,3
199,1,135.93,3,1,0,0,0,0,3,Low-Value Customers,3
31,1,537.0,1,2,0,0,0,0,3,Regular Customers,1
19,17,7634.73,0,2,0,0,0,0,0,High-Value Customers,0
152,2,735.66,3,1,0,0,0,0,3,Low-Value Customers,3
9,15,5090.42,0,2,0,0,0,0,0,High-Value Customers,0
270,1,343.62,3,1,0,0,0,0,3,Low-Value Customers,3
65,4,381.0,1,2,0,0,0,0,1,Regular Customers,1
274,1,121.17000000000002,3,1,0,0,0,0,3,Low-Value Customers,3
25,3,1737.69,1,2,0,0,0,0,1,Regular Customers,1
23,3,1383.36,1,2,0,0,0,0,1,Regular Customers,1
319,1,207.73,3,1,0,0,0,0,3,Low-Value Customers,3
5,3,693.95,1,2,0,0,0,0,1,Regular Customers,1
12,2,302.1,1,2,0,0,0,0,3,Regular Customers,1
275,2,1489.5,3,1,0,0,0,0,0,Low-Value Customers,3
25,11,2102.54,1,2,0,0,0,0,1,Regular Customers,1
41,9,1337.72,1,2,0,0,0,0,1,Regular Customers,1
8,4,294.25,1,2,0,0,0,0,1,Regular Customers,1
4,46,54534.14,0,0,-1,-1,-1,-1,2,High-Value Customers,0
71,4,987.86,1,2,0,0,0,0,1,Regular Customers,1
213,1,370.8,3,1,0,0,0,0,3,Low-Value Customers,3
38,4,3158.13,1,2,0,0,0,0,1,Regular Customers,1
53,1,893.59,1,2,0,0,0,0,1,Regular Customers,1
